x,y,label
68.208327438902344,43.042195917487327,a
64.340491684241996,33.272428696969982,a
61.072200953899724,37.72300888949308,a
78.111198774913049,47.122867022071986,a
68.824838007127696,33.407361875702804,a
65.261152954631129,37.630512761406358,a
63.936157370282125,37.39276615933143,a
67.197503087317386,33.538983570033182,a
65.161168418653119,35.914009995413821,a
67.224122950640094,37.945285190176158,a
67.621217569265013,35.487795661459856,a
72.126086953377254,44.73254637784737,a
70.633004864508038,36.566168842005879,a
77.738066699286151,47.48204710080519,a
68.434839080761307,40.740484709996942,a
70.566133153210913,42.449899256230005,a
64.020032154678546,35.730323909116656,a
68.493917132293049,36.23679548477682,a
70.640014457383018,41.710518568309105,a
63.190233667631603,35.31284963169972,a
67.431437742136296,40.402804363051594,a
66.48783405242321,37.023312960715749,a
64.63956913813837,34.408568458208272,a
70.263493684148258,35.37919183399508,a
71.042102651817217,36.987327228579822,a
68.793530038546947,44.705270772445942,a
61.566954819274855,31.466685345919608,a
70.846213066499431,37.04480206668763,a
73.491960425307298,40.312504719687333,a
68.001201189686782,43.221129731696685,a
64.264451633723098,37.319335394403254,a
77.143157107210655,40.4604224689269,a
68.10376484168728,41.101619416501684,a
72.306440412712789,41.138300442621372,a
71.992108098048604,37.034235959828536,a
76.575953248152885,47.172469686618015,a
69.89517847380975,37.382155864274402,a
72.454919514347921,43.310889663739452,a
70.887324135004306,40.409684473892604,a
66.245170927559158,36.787916490348053,a
77.910326330842565,46.917525443392748,a
73.486309520752798,44.143004780927662,a
74.646417241472633,42.698636049286335,a
62.775329672507283,33.248931626975526,a
65.612957246108095,34.622818295754847,a
69.974953591497055,37.844283338381643,a
68.98021822680397,41.656513708954321,a
70.064773526733958,42.889288357631088,a
74.217404105148205,49.876182793396552,a
76.028819222777287,43.700522403489607,a
64.296984786845627,32.517209855829577,a
61.958698236612967,31.05744871272551,a
71.028277785050406,44.111470007128453,a
68.209759442991398,41.664775091464477,a
63.013510180532869,33.606995765181914,a
71.390991711277508,44.395732969769156,a
69.170928670591067,39.528106669355239,a
75.2119036180964,45.251460128443341,a
73.696228710746254,45.127323307129856,a
75.430702315764819,38.214467184055536,a
67.544387858917503,36.565353463366918,a
79.467348144864957,45.847624043437229,a
70.329019100298638,45.035088896939115,a
65.438674629799195,32.079263870030061,a
69.451756899561445,40.751936146694156,a
75.932930599522578,45.665337181049281,a
69.63118986654159,36.579576028519412,a
74.559055593066788,43.888013737948356,a
76.836438578540367,45.1201864973062,a
70.264503196702165,41.218649821926455,a
61.181696047570973,33.565165794592076,a
62.596369024572944,30.40377686305435,a
62.054935141284147,31.711727348908219,a
63.957556263150011,30.581201187002733,a
70.699805959497809,36.04098379895035,a
69.905932824920754,42.461504383496504,a
60.8154064101304,37.916219216941244,a
73.780921203273124,45.035854026132995,a
74.683896851157968,45.549579013104811,a
74.125260778920108,44.701008483017439,a
66.629265336287716,37.61433810478394,a
58.605559073965743,28.73403529939289,a
70.621256062335235,39.050770978658392,a
76.230270953916815,46.689098916866726,a
70.190734937649694,40.988288933379536,a
66.228473356301549,33.813412449615001,a
74.398785380789136,41.785126727698952,a
65.67750951072442,35.908739622004603,a
65.849299719481635,39.909228065558807,a
73.910738786500374,45.22664985656202,a
60.065540599196886,30.37140085732419,a
65.324923948458576,41.416298047108405,a
77.508594791401919,44.060055973755325,a
68.963360349518695,40.679653315374082,a
70.178018674196764,37.543883904852116,a
71.355913413363382,42.093714664499281,a
67.627720195885075,42.972873038426499,a
72.083454824165287,37.769359334869328,a
72.021719361359828,40.715692519569735,a
78.033394953361395,47.664857236717083,a
68.46567815838381,35.371241173977516,a
67.662270785263274,35.148665158566359,a
68.825673486380282,41.123421351747766,a
73.051266403889869,50.647016327923062,a
72.322172204218262,38.307710478614254,a
72.634524407022099,45.992290257514185,a
68.911924904872649,35.128975062512474,a
67.302937164846966,41.079610547070331,a
69.460306385812359,37.030387166459057,a
72.598286921177831,40.992994248918706,a
67.906413968849378,36.161591488333343,a
74.402114333440863,42.1281989227612,a
57.806674657289875,33.704200765351203,a
73.4661484929605,43.753253534873721,a
70.665197147890026,38.454363291544475,a
73.158045694947845,40.553481782715501,a
74.564702311468437,45.807689781266262,a
69.326530942862775,42.488179016534431,a
72.771109539457669,39.131250086391994,a
62.367674789146562,32.543683251639855,a
74.629539316716063,42.572963760499555,a
71.910044910620002,37.654206382953987,a
65.637865615885516,33.726722029893999,a
68.034886645492918,37.467081119202597,a
71.302824800711718,38.603012111093264,a
67.591064215809951,36.650371336195832,a
73.59592435992127,44.002905202992835,a
64.409625203564019,33.480773393515364,a
67.818334434815114,38.563771627689796,a
63.407560020790847,41.73231941392482,a
71.01136193103649,37.716552733315524,a
70.401949440958887,46.746637782896272,a
80.70305695185958,49.741752290925483,a
72.964148531353629,44.822845286441002,a
66.539486242996475,39.418299876472751,a
75.888360386508637,43.782117968761135,a
71.763584303712392,38.892155479856839,a
62.564034565103555,33.356654149022766,a
67.842977561447569,38.350758731191036,a
73.17796670871985,44.961926556725437,a
69.120945681761,43.753538962783395,a
61.028194576340042,32.55986765041655,a
69.495153520107181,38.912821047973672,a
61.919491815455096,38.542768446951683,a
68.387564866045551,31.337230373285195,a
70.442022942274093,43.860305223520662,a
71.356044870102053,42.671551448333304,a
62.915408014833503,29.692249181757468,a
71.185408805918428,42.395741065624492,a
77.473528324515669,45.850817239094383,a
67.960626432732269,33.861514574811984,a
73.110236477618997,40.761104256101731,a
62.885053803629305,31.768831968426475,a
64.151711033912704,39.511219709114734,a
78.161723469719547,45.605630306728372,a
61.831789469688587,29.073352098775331,a
67.338818226334624,34.525063645749981,a
68.981661360193755,38.677501604264933,a
75.733482962225281,39.133927457785283,a
77.405668353923858,47.118226218578911,a
66.381619118343423,34.79482668718564,a
63.165391424029302,36.42416755157177,a
71.826751668796305,41.415328607132068,a
69.702823177731801,43.847909180513547,a
64.288132265285284,34.755130812242108,a
73.496006930317989,41.707028719962224,a
71.675006567065452,44.216153688104882,a
74.767823358135956,44.668188058441736,a
67.692337371201475,36.18193175497926,a
71.99160707404711,41.332895769655515,a
74.779925701696996,44.135935196502786,a
60.079536132038861,29.419480406902629,a
67.413048272223818,39.142955358362691,a
82.806514915524971,52.967586236127602,a
73.843120477084199,41.865037846349026,a
70.44662297088847,43.577767872882433,a
75.277836119064446,44.92706342087223,a
77.031136063685437,44.49214601361453,a
71.113127682950847,43.046175720403241,a
74.338671746337454,46.637905923904526,a
59.626198949885627,32.18866696965484,a
68.081501365283756,37.583694885243411,a
73.425329974815114,44.631089637608397,a
66.648036153339405,42.854405025768415,a
73.813244890684373,44.265607880246037,a
63.028543417564386,31.564259223692837,a
71.506855365755086,44.754669393938499,a
64.736657519362652,30.608121554747843,a
75.48649806687925,45.657161006985326,a
64.583962412867194,33.964157720590691,a
72.498034319861958,40.907751620763591,a
69.531916039748737,40.039591189904037,a
75.249504390768266,42.14185223159874,a
65.371272548960178,41.433375554082318,a
70.429561741419235,43.199711717411702,a
79.639662601597848,46.568545776603372,a
68.514852951155575,36.248711448837817,a
69.207604339647958,40.24217858146028,a
75.745684254479059,43.417694518372578,a
69.036479044924533,37.211908222924833,a
70.276231359160377,39.12376254312138,a
70.22791720487173,40.612842966927076,a
66.49509409761896,36.946955975338568,a
70.305164046820124,39.741900953694618,a
79.607655916790691,46.631014789633383,a
77.450029881355775,44.320877730929091,a
74.02880736232899,42.056562875097029,a
69.926770979266635,41.39044374124181,a
68.54309204713168,42.045736279728757,a
63.271247775195796,37.136842144279832,a
62.903256099701409,38.442619883304133,a
68.866064750750212,45.900817535093609,a
62.623831638281061,37.99194704374365,a
77.69742579055594,42.353556249376069,a
72.841486330537762,41.34395192314561,a
73.34821716127351,41.536372272278257,a
79.657072565030461,51.632344507947906,a
62.640415220182035,31.577397858659744,a
60.933193033712215,30.090897264241271,a
71.85461324143526,39.276753388055781,a
73.979309849423217,40.255458310310779,a
72.084899832627897,44.147774679271905,a
66.887179375058096,40.401420024023757,a
70.019154077597705,39.730477610660884,a
69.058349475432451,40.847003087872942,a
74.995920240511381,41.247818739280859,a
74.049839426230179,45.547892602232679,a
65.39123706239991,31.817945560789642,a
60.149212970055956,29.190789100775465,a
71.980144203324983,43.079347551636431,a
70.067854030343938,37.260372163114326,a
67.893182401341861,38.50150273007236,a
64.08813750577113,34.043811609116133,a
74.234185955818759,40.907627100992272,a
69.32876570613297,39.851452083487636,a
77.86283036850763,49.111166320586285,a
71.419262855651525,39.788899990364484,a
66.759589826028432,34.021081858688767,a
73.489404067804443,45.05922647802123,a
65.719984570064867,39.774022463791006,a
68.745411652200559,41.810875791607351,a
66.816006093674702,35.516520328079316,a
70.161462451426573,44.431029345313725,a
74.442845395651432,45.469712627323901,a
73.260809168559732,40.286497136266568,a
74.026010835292794,42.958684028171199,a
72.13020958007462,43.105150255125118,a
75.26361580259578,45.998834823066588,a
77.731545722453177,49.441680057771158,a
78.397556641480378,55.119406580076813,a
53.112323617020948,30.514694180736104,a
68.696928156655531,38.987551923276961,a
67.316116149635008,38.03139191988214,a
77.350924478238184,44.725201304081324,a
77.739362440173196,47.461710474658688,a
68.465874065894354,38.817000773906813,a
65.808270381228581,34.889851544679473,a
75.231835926111955,44.623512040206158,a
69.436086731027331,40.090625276016056,a
61.412679860605017,34.488768980680582,a
66.457523540213558,38.335853316963778,a
63.054923156144881,34.523386986534085,a
60.547995741716569,29.709387522542563,a
61.255530394723557,31.602534539553993,a
72.88431979455676,43.503895025816618,a
78.425264669221775,51.575024074488965,a
72.603720922840466,37.31884572896832,a
75.09692192409986,40.833466043422924,a
65.04593254189723,37.821780630715374,a
74.306976709331707,37.97785115117388,a
66.925250214675089,36.745181527474287,a
79.572214021723937,49.91356954021726,a
67.680284811785285,38.780991841924518,a
74.270251281217412,36.704477364272819,a
71.098208145143303,42.28626929174002,a
75.712021671897503,48.106687987922896,a
67.964548419718,37.390077352688671,a
71.708306725022581,43.3502022552521,a
69.418042576887714,45.61851948185452,a
71.323084077731494,42.104840245627059,a
73.809771823323061,39.651528640177816,a
64.715919536106014,32.91694851194913,a
77.220296255079091,46.899975389310057,a
70.651524224001832,37.154066673719697,a
72.804678431931222,41.494469353089748,a
64.380788640133588,34.927045695398149,a
63.000055508943561,33.031083632363448,a
74.010466350720932,50.219454247967633,a
67.04325285177282,34.755072748648033,a
59.009162244410668,29.578895735142176,a
70.914415445557495,39.823069543634276,a
75.72955515281636,43.729332102524573,a
69.267716542263557,42.633528066829456,a
71.423594862913504,39.099292298630424,a
65.206692916183016,34.712229854657288,a
63.016882234865662,37.963221835095545,a
69.802454874939869,36.851722260648245,a
62.087625415564403,34.841088278784959,a
65.511278138797351,31.738238823452324,a
70.087507862093219,42.357184562371749,a
75.586013723583619,44.004000530681779,a
65.562818838619478,38.396053207333715,a
72.430700676612148,47.862532246286406,a
56.569851798891115,31.920659286043389,a
66.563167571441298,37.651551271282301,a
83.18408140989591,51.503318899033395,a
67.150538802186844,34.928268151524719,a
74.143569254364024,43.355074077365522,a
61.723753171449282,34.652107860255228,a
73.23088424832379,39.622380399509986,a
77.189500019454869,43.648925028614713,a
76.633804043035639,42.935864113588465,a
66.449334747196787,34.604696547369599,a
70.738670539523909,39.297755341374163,a
69.574094665324935,39.062480767792572,a
72.833167474036415,44.044929009363884,a
70.561728100148272,36.107232404712292,a
68.905468980205811,43.351965510213034,a
70.379217660262455,41.998650820080698,a
75.919267900554019,45.649310980358258,a
74.514130920306769,39.905039335446617,a
65.479539649969936,40.214234399843598,a
70.087996308089672,42.189108989709098,a
63.482483694346215,33.120255866667769,a
71.475865184994149,42.650182221688439,a
76.875841765608129,48.584525752575061,a
69.313413543347778,35.817625011137693,a
63.188851243258981,39.540321505998847,a
65.800750586902822,36.529662585336901,a
78.116402148304118,42.363003991646693,a
71.52537491881705,42.732077514361471,a
65.539817755131324,39.392049814328857,a
64.537939046052273,39.42004395179918,a
63.011909790302838,37.313593100149944,a
76.996255188608473,45.376664018809571,a
64.130279493464997,33.613070593272361,a
69.594358186658056,41.201043072034402,a
72.113548212108213,40.970866423931916,a
62.805921797445869,33.528237550885713,a
77.51126603961599,43.378186133267185,a
66.572768458242621,37.000003923922648,a
62.407683402205734,32.738860093386634,a
67.809389600025852,34.339648362373786,a
73.544278802118896,39.275986741358679,a
70.833569701334895,41.478964672978485,a
65.92922491791191,39.812208871931816,a
65.613722475439872,37.170146524250541,a
69.139093175634684,32.394033097562506,a
69.633548358997487,33.091179408976274,a
68.42521222508411,35.39969214728049,a
72.064585220933296,38.257121169144561,a
68.043405351602317,39.740135235580809,a
64.879377895645121,30.937910981253374,a
75.173325281737746,44.519119049189896,a
64.24987209272453,33.572852638848829,a
74.266548866608488,44.459765682261576,a
67.9067230134808,40.730965120928133,a
64.069662757039026,29.217317570682432,a
68.722351018478932,39.174760151689313,a
65.012555011034564,39.82002875454836,a
67.838991978801559,35.927392505081372,a
76.846859325344823,49.334603295837468,a
66.180665375750408,37.291645390998596,a
74.651882774471389,44.444482503194649,a
70.270057322864218,43.650690060870886,a
64.61067241137053,33.369130294603025,a
72.95355586905626,43.486512111353086,a
68.873982356284088,35.403650980163846,a
66.970796282651989,37.397553940158929,a
60.276013804425126,28.245563278815567,a
69.489004044563501,37.874333209127435,a
70.365687070877485,44.096247626590767,a
67.084113888665399,47.284248449520902,a
75.395940747399905,42.189738663766576,a
68.590247475511291,34.06799930042002,a
70.054605784789771,36.459331996870311,a
72.82038308096736,46.859452195900417,a
69.436151506577147,40.049577916988504,a
62.296962933867611,36.554507844156433,a
68.944855767748294,37.886635437500495,a
72.013737222651514,46.301203345377466,a
66.163054570343093,37.902919340824205,a
72.824275388376179,41.138584600490454,a
75.983170999401494,45.925974939931294,a
73.899176543231661,42.51048863303604,a
69.889052824287617,35.797727944287303,a
67.927183289450937,39.907616398136,a
61.384872592999777,34.701326856144966,a
71.426683517975619,38.992038566744412,a
70.199179527533772,39.958143267464798,a
66.251944976698411,40.877463993506481,a
72.685889462019418,38.750916700813008,a
83.402621955260301,48.680921199234596,a
71.256006924970649,37.438811250320001,a
69.526919534773867,39.765445451591773,a
66.033537936073685,30.920077604853773,a
75.861826270060462,46.611730349791245,a
68.703788730668677,42.74136719044828,a
68.097248817297114,34.63268561778181,a
72.125354334943196,40.335442313327697,a
69.830887035585405,36.105532399478996,a
72.946420727265917,40.806010298191353,a
68.500758412685613,37.876173174130059,a
73.12391151306791,43.473457745139342,a
67.933898094552418,33.476494989670613,a
67.994220819422367,30.933388763699799,a
69.346603854968095,34.842967908889179,a
58.659607042118665,26.658667648913632,a
71.244244077131142,41.162118748986785,a
77.39001785743659,51.096312841849155,a
75.318708553830589,42.869857043434436,a
72.664421956264604,40.821059720975342,a
80.008164144972596,49.039476574978679,a
67.943268741051256,37.623499655038685,a
69.272605608524245,39.097234414477732,a
75.562198141636244,44.686073683604668,a
69.905600803609275,38.542348692511723,a
65.567597653968647,42.662924291217244,a
68.020404206792392,44.917556826850088,a
70.367316659320466,35.742770483474942,a
74.17037824265492,46.186045965559281,a
68.140504950383942,40.154699093309382,a
76.25993670246794,44.658182143926211,a
73.723858335613812,35.513226761814352,a
68.355252894046131,39.157350897889103,a
69.102670601058719,40.388617741583289,a
79.834972223047174,49.633117996025092,a
78.396793403781402,50.159248427357717,a
67.652846054012898,39.16885561947074,a
71.385302699927223,48.163590853840816,a
72.645335429598006,42.565884059571808,a
75.797709703716421,44.483479918462038,a
66.89552457233637,37.220836590290432,a
74.788619718450136,43.465827459288896,a
66.896307036474013,34.252795679672374,a
69.639497494408502,35.217523120495358,a
69.685053026745251,41.290660421341066,a
76.044933124928178,46.941223548753406,a
72.883328870895554,41.594481606005026,a
86.963059390414401,58.868377547049086,a
70.952557560792201,43.0962721873763,a
71.320392977293295,43.852606934572165,a
61.009044824813273,30.790609901196362,a
71.387318431421235,39.758162315324761,a
70.222318567504985,43.418398884076524,a
72.89249737141094,43.338406645360067,a
70.548693078796745,41.135875424156488,a
74.446322936703424,44.066719494894684,a
62.285843304346052,35.047096422219546,a
70.074049782085652,36.032061600338011,a
65.802184399111582,38.213546274583059,a
69.136373123871053,36.772227545117588,a
65.222303811910933,31.936702882702583,a
64.311993014470659,38.818787124660965,a
64.734390971586549,37.654883002718087,a
70.223863664993502,42.114415431295612,a
66.323379086971769,41.70489216886719,a
66.656037786094345,35.185636822483261,a
69.64572151191696,43.328525147853398,a
72.235214065641543,39.093541780405218,a
57.000161229087823,30.578411414128716,a
60.782401844619869,39.023021324697247,a
72.382648930439885,45.797667456257194,a
76.825707139542459,47.384076993608915,a
65.017220257189422,39.996816863836365,a
70.0787439391421,37.006428972167228,a
75.95626999576659,42.898476039832261,a
72.543407107871232,43.499313945720004,a
77.794061278428515,46.54924752350604,a
67.232762519328318,35.766355546623529,a
66.424846877090616,35.543268265464889,a
61.856109756979116,31.984235940807899,a
68.391568960686016,42.109374297864449,a
67.514841247830759,36.521272475291568,a
65.120863421544769,34.83433801194542,a
60.294145991179839,27.925364755231222,a
61.813809042439225,32.074892816948648,a
75.785383113347692,47.769321703052476,a
66.496379731803842,37.908612708705498,a
67.248359243571585,37.27812316227687,a
76.633599564127294,47.975794235001388,a
75.189487303055785,41.941477974999017,a
70.990669108807296,42.520039614394783,a
72.376336582031982,40.370990070081142,a
71.880966235671337,43.161946995718516,a
67.764849958591242,38.246633684919402,a
72.49479602860211,40.386203780878333,a
66.213625475458173,36.169796923232141,a
74.407158745954561,45.773040968591609,a
67.025865902329684,37.20903308051485,a
69.585687171923283,41.277714280627464,a
68.962975759194961,40.013368056459065,a
66.145686911901933,38.782110363468846,a
62.835533300490944,31.655093095125345,a
63.152430326809288,33.955808274591384,a
63.763963725546049,38.454982120445976,a
66.587721855421094,36.367835092468923,a
64.976640693631154,36.070052123936463,a
66.536288252617425,36.449414091966375,a
73.008275810403234,41.992577564556456,a
71.946523127183212,37.454430653258129,a
69.120462572403227,35.94154860778027,a
71.532115834161914,44.761401372138543,a
75.649087240715218,45.141622013079882,a
65.542470626840569,35.779773628375182,a
69.052232382585117,39.012670582817087,a
68.976104313615778,36.445704927662959,a
80.086899387983465,53.218238228139406,a
63.900375079617973,31.792021336223371,a
70.464016603266003,38.850580180079646,a
70.780904865903267,40.565706212544974,a
81.809376489458643,49.476276357246121,a
70.673142596920655,41.03888427841261,a
70.124228548325561,38.772968126540867,a
57.416261035259254,31.123199101189247,a
70.508455198347747,41.876190302826735,a
74.094299350511974,45.257623995298516,a
68.464314895267506,39.931319635604993,a
58.956819047288974,24.373950026113821,a
56.500707069685781,32.816787222681384,a
69.729572645781801,41.154357054365008,a
74.568516127099656,49.283537054503235,a
64.686957333054323,35.605525646664141,a
65.452191161108161,37.308482437408394,a
71.752306326714958,48.068124492845655,a
62.41984097111812,30.932644595685503,a
67.852245702803174,40.894707594586237,a
64.418619226769138,38.322294960558935,a
64.318044309438193,37.198598321498153,a
72.546622628189795,40.15244523566713,a
73.957272413145816,43.928333469054635,a
81.330542464506465,47.616776925082554,a
75.108722417022364,44.654033527290963,a
66.547352803254469,36.855663896989235,a
68.011512994710841,36.10197363189566,a
68.689693251280985,35.367675883801112,a
68.827847563261841,35.055597806887064,a
69.085229814224746,40.9038006904048,a
64.185413231943741,32.238850468548073,a
71.393971519744724,40.942253816135121,a
64.118834461013634,36.084768275248933,a
70.843131230976155,41.018606842769437,a
76.292333734908382,46.515428853744353,a
69.481977283433835,40.293487552970319,a
70.49190052122313,35.179533047885606,a
74.242667916698977,39.469690390418393,a
69.141016072665721,38.917420340498609,a
73.340641579316468,50.278465785270292,a
64.022165821287999,34.46690697468938,a
72.272182263705346,42.62967156007511,a
76.892257799848807,45.053158054830085,a
65.670279794275871,31.249651348841322,a
71.355676970550746,39.392085993936959,a
69.411133294840468,40.595490388905709,a
68.84635111033667,41.436154855223997,a
79.367293890303515,42.432529188463882,a
66.580958366571835,35.064735566342954,a
66.633733443869062,37.453112453350762,a
65.515872356835814,39.592090883107794,a
70.433202398505514,37.630546596065471,a
73.478833453769681,44.124019979415017,a
70.267670083874023,38.581814577887798,a
71.591605055209911,35.149920137072677,a
70.73081729991145,40.713229517215673,a
67.805900346274811,37.495018044813314,a
67.577186134499271,36.210898649646609,a
58.152655882864636,25.73019917761852,a
73.165289137934892,46.059547899396776,a
69.428382469110403,38.579193115914627,a
78.723739331042935,45.202873597568306,a
70.004934305492299,38.53614333843997,a
63.488747053454297,33.86856821934586,a
75.088637719735331,40.670181919549151,a
69.679060509928902,38.149168070983059,a
66.361347932922797,38.637948654710399,a
62.693995521469105,40.482752786682468,a
69.542877280465859,35.996665438588366,a
69.475356446707139,36.067288970158032,a
63.920562811009084,34.29879800836693,a
59.388682078929037,28.959603283748994,a
65.337724701948886,33.205990880531004,a
66.769680794609499,33.403781344757249,a
68.52771460808988,44.130504696809972,a
69.069860831517516,43.227770734673648,a
69.81324277236989,37.225980930358389,a
71.019549555239365,38.374868579003746,a
72.255909044914034,49.481494755976257,a
74.216246945848638,41.172708376904922,a
67.79299701425974,42.074760782086209,a
71.291433058006263,43.83142839310274,a
73.751787840673316,42.451367620082124,a
72.935084403801824,40.802479101721282,a
68.391518674276128,37.079851928150852,a
74.481249834388521,42.210099134511196,a
63.846967693367475,37.708643324839571,a
71.114518411306307,44.229894261006237,a
57.598142867893756,27.349138972432634,a
75.853491967956074,46.312544569884174,a
75.250279990632905,37.279110051071285,a
65.861995792611893,38.30762522494522,a
66.74758861553714,35.266945929338334,a
57.38256381591907,27.533450833380869,a
